,x,y,z,vx,vy,vz,xa,ya,za,id
18,-81.86212462648416,-21.933833187919692,-102.40697747767963,3.411646487319595,210.31220213565973,2.9464586044697882,-8226.665175709208,-107.18832532822057,55.43932428196004,2.0
19,-73.46796339870046,-14.291151037295142,-101.16855357234903,0.4348783357929107,214.21236542910853,1.64662351872683,-8234.427131576833,-105.51528333764773,47.232059296009346,2.0
20,-56.005043865327515,1.6787648344062063,-85.38643763375391,1.1949167348931506,212.05025243191818,-0.5760352551515733,-8257.006100479719,-92.20158648725372,36.18658083032523,2.0
21,-62.73401765274919,-24.26506954420991,-99.55983772574683,4.421103181882668,212.0942643683791,2.217315885114866,-8227.104430206628,-94.57315911171828,40.60389436129076,2.0
22,-67.06076485103051,-14.14540570556493,-111.47303275435566,3.4702079881640957,210.24354202791784,3.284736831109262,-8229.953838397518,-110.11150937121485,36.93059917990717,2.0
23,-55.77534591777584,-0.03786349848199955,-86.2725543410229,2.0268383098658536,212.06940076048465,0.513370198243328,-8255.091470344934,-91.98639804917777,35.917021593083575,2.0
24,-54.598248300757284,-7.374689039367532,-88.81626183637931,-3.2178053149195422,219.60788444980864,-0.8644245018223489,-8247.519479438184,-90.0412551048876,35.16443387482714,2.0
25,-67.80800088048572,-6.652589683736849,-84.21685326814868,2.5557875543628583,210.4353117432248,1.4213728958481522,-8249.607018200168,-93.4538712386332,48.58716768413263,2.0
26,-68.53417286581977,-15.296502430106244,-83.28227163818048,3.1175532945386712,211.0772628436502,1.3997480512574665,-8242.460470937385,-89.2695052510512,51.33233428108016,2.0
27,-52.37798070411349,-18.889400146724565,-94.42193103118973,4.116926612956268,211.56868653960368,0.3303382597005127,-8234.87894753268,-88.00945774928135,32.92156966584769,2.0
28,-69.85451796025468,-34.34681727615738,-90.49780188535826,5.446068084510786,210.86380768816403,1.7600406620382172,-8222.252446808861,-86.83764770840227,52.895508411905574,2.0
29,-51.95536611629712,-21.560074214333014,-91.73835813368511,3.7281864644965634,212.90821637093,0.24088976873166193,-8233.863375348035,-84.60806652459586,34.30425453083458,2.0
30,-60.349531713855434,7.118313049220089,-84.64420009736114,2.2714811274737507,209.6594256305447,0.9940578187221526,-8261.86804122312,-96.2134733526149,39.23296754164593,2.0
31,-77.55252161181541,-22.60081423260425,-87.83656489019238,7.383307077651132,206.4518913959653,2.9636803847393094,-8233.35885677721,-93.87837642447005,58.497813903823165,2.0
32,-50.39337368997731,-6.9051137981405395,-95.29548886365576,0.8520596839955177,211.6297052658261,0.42510712979711757,-8245.047279923698,-93.01232754125954,28.460493808795363,2.0
33,-55.60947015864169,0.8635060038757295,-91.91060071794541,2.9406549998952953,210.01361389224488,0.04909303667352939,-8253.169400142053,-96.51691095853273,33.01742720611496,2.0
34,-64.89881150419211,-22.816802708352444,-64.00034215967996,3.251106571367651,211.48671221982767,2.594564018201256,-8245.397518882899,-69.72473574070563,58.46951208968905,2.0
35,-97.691177575939,-6.179016274959184,-107.24754241947414,2.578750732960412,208.67918768143963,2.9287710997111227,-8237.187978959366,-125.63363889354281,63.88001509662016,2.0
36,-45.23138889377778,-14.102839679740018,-83.09263112663974,2.865327243431016,211.6779402566901,-0.06851626090910853,-8244.939778828444,-78.14466619904837,30.97130474961365,2.0
37,-50.84871428609241,-14.951630054038326,-86.61114455509075,2.7095199157548135,210.30665841045246,1.2529359409668508,-8242.176620515365,-83.17094695613841,34.400034003520815,2.0
38,-36.948415632416946,-121.27223215627792,-64.37218292377717,-27.624708038775,215.89297092898215,-5.276749209103382,-8160.773175502816,-12.39611006651306,53.27493140242139,3.0
39,-39.39528080773285,-123.44822742079252,-54.236284476136966,-10.049695085622213,218.5635630559038,-3.66298491638767,-8163.619055472196,-5.065854186473032,60.46011461868403,3.0
40,-87.99593924573044,-198.36367709287956,-119.85909314624419,1.3448528933379675,215.99167484568602,-2.911545710187527,-8063.680011720564,-44.77448118765602,87.22042279369782,3.0
41,-51.87079995501343,-101.92426929693927,-66.49282321835585,6.095542073394867,215.39212163677337,0.4108841201318552,-8175.800929332125,-29.96002839430993,61.472109194612486,3.0
42,-73.7975227346302,-109.63841306071153,-62.707378553958,5.485498754842163,213.89481158305307,0.9931390519875214,-8169.61899197778,-34.53512731148057,83.73128477715778,3.0
43,-67.62358617933725,-128.16136534063406,-68.73583715539782,8.364731796435384,214.2143338832424,-2.0986572992744588,-8150.876897804793,-27.74812939865987,79.23349285171165,3.0
44,-62.196618509017675,-116.0456286661557,-50.18359366790018,2.635688175423975,216.94890836162608,-0.8983111600918554,-8170.728757733211,-16.59784138033041,80.64895255447853,3.0
45,-62.79965880603209,-119.29345860610579,-50.57336703203038,4.962387256624981,216.14858411097475,-2.2269225863562028,-8167.667104590064,-15.742236051546872,81.62782933245407,3.0
46,-55.39490327066727,-104.82785445813765,-44.9396834874307,12.608283069221708,215.77053932517856,2.221564476382971,-8183.455783852979,-14.30992134485722,74.9578533280949,3.0
47,-52.824905543330416,-117.44510955535863,-54.707602228295606,1.4742720142336578,217.37836797497582,-3.1750354855152882,-8167.864064270972,-14.7240007903033,70.72239942987478,3.0
48,-48.36897027706041,-103.54186810674209,-76.83140104185796,5.765908864525384,213.11661496941213,3.7206517472535956,-8169.602261580048,-35.23291358904467,54.01967145666497,3.0
49,-61.54037298203261,-112.91492711931718,-48.497982096911784,-4.010470174261574,217.5850190546313,-5.658213125936491,-8174.3161478480815,-16.407087601988216,80.23970703514419,3.0
50,-46.26973293168904,-85.07991080046062,-46.30593751833211,4.116493278803973,213.14597968140436,1.3548362977695336,-8200.584481569724,-19.606094070259836,62.561283984515086,3.0
51,-62.889740749618895,-118.30746698468124,-49.992517630896046,4.967882550761795,216.6365946935762,-0.1882714204460874,-8168.803911930873,-15.791459772909697,81.77924384964115,3.0
52,-64.75763048027513,-116.77895557437304,-49.974356636409574,5.5715893898938775,216.22734155099826,0.32768842736940174,-8170.040938279394,-17.3807638749792,83.10949468435778,3.0
53,-68.8867609412443,-124.16751717246754,-53.16786588709724,0.27514128275822947,217.08439783253482,-2.2524412445161857,-8161.804145600988,-18.519861846157987,86.67274662209218,3.0
54,-54.94957466754714,-116.0529413073521,-50.82071640478738,12.272640895494835,214.98296811159466,2.4221021173172366,-8170.8331771460935,-13.489665341885466,74.07217814774799,3.0
55,-50.34120525191557,-108.51756256070416,-46.96595770124989,8.850051086647953,213.66890713373647,2.410572206401887,-8179.544902678141,-11.685137299390973,70.36708935164869,3.0
56,-49.04477885011927,-113.23696081929924,-48.914388274724445,11.06179310732356,216.31372104087436,1.9481379862797008,-8174.554760660299,-10.400678154022089,69.27234263034858,3.0
57,-56.87129765301739,-118.41146143994011,-51.35645657154261,3.6125693712821416,218.0063241711187,0.2718881748161958,-8168.402359240112,-13.790260343411443,75.95457580180485,3.0
58,-51.989364015702606,-110.84328993226703,-47.9891906934641,9.64994100002543,215.40101042443922,1.9287270330328343,-8176.923390031698,-12.229296781588456,71.78271740177831,3.0
59,-104.61057061601466,-232.44034109586406,-135.4761128086831,11.20899489285672,217.48277338938544,-11.172340312840415,-8025.4029293749445,-49.49130604199704,101.14065406619878,3.0
60,-42.25137547378354,-92.61660511748383,-38.50586835867554,6.29714552604903,213.85286682764612,2.7987175215671325,-8197.991031723897,-8.441532103652328,64.11582918300329,3.0
61,-52.1637639558547,-111.55562712301246,-49.254882155267246,4.955884113296575,214.70972758064144,1.2630333140643444,-8175.680185127604,-12.944050395377651,71.49395568870204,3.0
62,-54.25653591900516,-93.85955156527403,-51.57471585702998,6.779973696801745,213.8173656081278,3.9946021906577527,-8189.908201414941,-23.582706312486145,68.79303624461528,3.0
63,-51.178601601607326,-82.31791933241311,-48.464741852375944,3.49331545149312,213.2952204644655,1.11837624243994,-8201.674154078426,-24.872819661827403,65.29262797743601,3.0
64,-38.71366702548207,-90.33497683373051,-50.48686453310069,-28.905527618608023,224.68617910993513,-6.227081436741515,-8194.410439321962,-16.65803389627692,55.11950024476408,3.0
65,-51.7021147960672,-124.53004200110989,-54.12209379072561,11.910586292749871,217.02682370006826,0.4530781358072015,-8162.018488646459,-10.580272847947885,71.39953406294951,3.0
66,-57.00656816391654,-100.61315857609446,-53.328385417799225,1.898630645053927,216.03910731272506,-0.7500579812126361,-8183.000482046426,-23.247288703881622,71.69478573185863,3.0
67,-59.28392059669464,-85.54730633964886,-52.89659395321307,5.026589450475662,216.07483987078308,1.74261337390177,-8196.246075323825,-30.75173484136576,70.92652244254393,3.0
68,-132.01315866240878,-235.14395407488504,-68.55582029365638,16.765829559185065,237.29744323559189,-18.11763741106836,-8053.7376848709955,-11.840323743872467,156.05952211755988,3.0
69,-123.82093814892433,-220.54740004091437,-64.30021778842271,17.230061605026904,234.87167702945,-14.0064891380906,-8069.0215419195565,-11.10656605475993,148.05031911953665,3.0
70,-64.29828442112483,-114.64095716258844,-58.611441724555355,4.488989078766563,215.85740016480148,-0.3650771314463948,-8167.770125202417,-24.556585706547267,78.34165829436455,3.0
71,-66.55189621721154,-115.52891294350408,-60.2080380391464,1.828745165660162,216.04967130354862,-1.218047668414998,-8166.093841862438,-26.467760058495976,79.73945590083324,3.0
72,-63.46723292633495,-113.94620841756331,-57.57057885369029,2.0167960395287077,216.07520481571325,-1.5300136214100237,-8168.9273968668795,-23.677492550751992,77.96134863143226,3.0
73,-41.71400729944419,-59.08700573942381,-36.49709390748626,3.295333949795442,212.73877508075398,2.499089309918332,-8228.298415144605,-21.590419766641496,58.02261679379491,3.0
74,-153.60579351603215,-247.95753871852284,-78.58039585104487,-34.74585098104103,212.3147791945522,-2.8468010901473164,-8036.456468076559,-24.2978050150205,172.70562234944742,3.0
75,-68.00162118002483,-132.65590800742095,-54.6703796968672,6.687610256620171,215.9102152901342,-0.5646484136843885,-8153.7109720902845,-15.428976318146233,86.87465821350258,3.0
76,-62.613969403475544,-126.50766054270925,-52.03080802945931,-10.076380175899612,211.11091984180848,-4.421960268595633,-8160.669055386992,-13.530083582301728,82.2083577137593,3.0
77,-70.49397990371642,-111.66133624529338,-63.189414589717416,6.165678408047114,214.16401963189008,0.7071942902274347,-8167.808893698056,-32.36302934440085,81.03990839595068,3.0
78,-58.875123523549185,-115.53349289652529,-44.93999622042532,0.9468361134319517,216.6904159285385,-0.5794668597140795,-8173.897286165886,-11.267594885051334,80.06686489175931,3.0
79,-57.90639840653866,-111.87085962653585,-43.91262442116991,3.508896944370786,217.88932281574589,-1.5427762743890474,-8177.650153007121,-11.65075326898516,78.98151528843282,3.0
80,-57.63580926195476,-113.94515087005522,-43.94632872511138,3.1734350722339966,218.89838462868968,-1.4895774872659844,-8175.836417643914,-10.619524660763734,79.13633847160938,3.0
81,-63.57993632830658,-119.88617753678821,-47.10397881547153,7.5995617250513,213.84600627046567,-3.573356703118661,-8168.777460070543,-13.272550805652756,84.00786480129389,3.0
82,-37.05843360539545,-82.63410329769202,-44.89966460070435,7.133266126413086,214.37830062848204,1.7186056483962995,-8203.932076879559,-15.092196599190238,54.73658281448502,3.0
83,-57.799055007533326,-129.76531595637897,-69.4132020172831,16.695373384502748,215.52577916586657,7.130701248548119,-8149.715033277204,-22.686219007792488,70.71410158860058,3.0
84,-69.67220122212639,-129.39376372629255,-49.7302804819137,7.671351293451689,216.9561278384438,-0.1816334035964663,-8158.848803635727,-14.015358013215547,89.94734002914403,3.0
85,-63.97117205088638,-120.97719826946529,-44.58383855894566,4.598319729770233,216.89364847491314,-1.9587768177973561,-8169.016838735276,-11.098048023334918,85.7133659144213,3.0
86,-59.14838180804336,-115.26689807346023,-42.969113024749674,4.051918149023494,217.01400653223584,-2.1841032704753935,-8175.065198415787,-10.048989550197394,81.15365165792957,3.0
87,-57.527200498375436,-117.94513233876044,-56.83585409680091,-0.20439847971190242,215.8635735257567,-5.713455768326766,-8166.129140909276,-18.41479665461422,73.92538607689423,3.0
88,-53.19784913288802,-109.4338261865043,-53.32041379112577,3.651096628608976,219.17259107942533,-0.9862174071879987,-8175.514133834512,-17.435719595949504,70.11654739397237,3.0
89,-62.44834308884594,-126.84824746121333,-62.24072367086818,9.572569265795206,215.6337957160523,-0.21487844550584018,-8155.456168108942,-20.92336587043877,77.4595692194061,3.0
90,-67.57413350536672,-123.63105089695628,-46.76409123918419,7.765289518196254,217.12285285360736,0.6155044599627069,-8165.437647244644,-13.326409889180518,88.35941172446068,3.0
91,-69.2561814314689,-123.7221459133421,-46.34725260796511,6.792767374424069,216.75515020839546,-0.13293898451966454,-8165.462037192889,-13.80563526308692,90.02707060553334,3.0
92,-64.84923568255685,-126.02028459357216,-61.78564217214409,9.50103460438107,215.89677030800686,0.9036156246451545,-8156.260857148706,-22.13803664726659,79.58887835159284,3.0
93,-57.271408080886076,-113.67240152402651,-59.433873157691615,6.161163632769911,216.82263685029037,1.310980367449757,-8168.625442229078,-22.129713192023647,71.68056175022393,3.0
94,-65.06733015836058,-110.6118997325622,-57.400111097249436,9.3358307727306,212.2353779009478,6.177804940645418,-8171.831744564969,-25.823977398591715,78.77642657947713,3.0
95,-53.41341605513239,-90.16329937768208,-46.453469813933324,6.822454021827531,217.54636369609696,1.4526734631710652,-8195.657883589794,-20.984832036304848,69.68325897313943,3.0
96,-51.56819180007453,-124.56697352904375,-70.03365992305345,2.665074152008747,216.07415020007116,0.6323217392529534,-8154.319004109895,-22.383324778073746,64.01014037361256,3.0
97,-60.191212271202794,-118.05351077908868,-56.43405652913407,3.9866979891017085,215.67064785472937,-2.282123977526594,-8166.074513196726,-19.38276817538772,76.44137352628,3.0
98,-58.97160104370752,-115.86147848984011,-55.843745688518545,7.281896224841104,214.8504044608601,4.445315080394999,-8168.345620865991,-19.314272283712178,75.22551898756268,3.0
99,-35.25858399421129,-59.46068072533302,-30.269527965995337,8.833604719000522,217.0392920708663,2.9080495026059796,-8231.348108944165,-13.582624866550088,55.34506396192451,3.0
100,-39.2570249716702,-65.65211317544009,-33.7468113037177,3.591752164917825,218.2889921921111,3.439456040491775,-8224.028361310446,-15.401639186530353,58.43138003900192,3.0
101,-88.3782794379442,-121.60115253609246,-65.05566901818158,5.04302191537994,213.250146236105,-0.9188557136754026,-8157.1886875536,-38.172397884663475,97.64091685716338,3.0
102,-56.646681347844826,-115.1296117769019,-55.29311959216945,6.904473637829035,215.87011316248683,-1.4239461598329066,-8169.3850617048265,-18.079751934859694,73.31774755824345,3.0
103,-56.75685851595534,-130.47736968513834,-69.4303505576756,2.4357195433918464,212.55107696289215,1.899389300839845,-8149.144502738133,-21.86732627887324,69.94118651264066,3.0
104,-73.17254032919548,-150.6345322247391,-89.65959767045406,2.0927528352808284,216.76550239135773,2.402333554217198,-8120.820909889267,-36.12289133287524,78.86089519140472,3.0
105,-66.67143494330693,-113.42492241583,-57.14462803256959,5.231851722065946,215.53191391738545,0.3804208980602124,-8169.403627686411,-25.174428603797907,80.83405996792311,3.0
106,-77.26938138969498,-131.98601472532815,-64.77562538125053,7.067598379399308,214.99174729485264,0.721541216216746,-8148.887539208729,-27.854700357534703,90.15977677897118,3.0
107,-56.738015355873095,-116.39277580615838,-59.05178648327209,-1.5205317256208386,218.2959426318927,-3.49441876925912,-8166.462699789322,-20.370645919436193,71.92379359546638,3.0
108,-63.675947593161276,-122.73796510378641,-64.60038431487818,5.567059599082278,215.3108147609115,-0.17274672610231726,-8157.839862608669,-25.12093363110095,76.64234363347646,3.0
109,-46.1813605870799,-114.8877823598136,-38.00092493655907,-25.008017690957818,224.9369227967163,-15.576712286226199,-8178.541123753436,-0.09933942655325012,72.10419496633517,3.0
110,-57.70100053232699,-103.6222559870315,-68.85530389535198,9.296968297476205,213.75508550480464,2.9532590631252518,-8172.840837452518,-33.85021063256577,65.78024692895418,3.0
111,-55.71582642628611,-120.63123062833556,-55.29532351135113,6.709860048096193,217.70949137294747,2.5810746388176704,-8164.628867415548,-15.174175278121261,73.58335234575814,3.0
112,-57.16393858143048,-114.01451533558675,-54.62659980152426,5.223914070432359,216.702360511685,-1.6354063166754709,-8170.651393239788,-18.333482847318056,73.8537222013702,3.0
113,-50.313794717044516,-92.69398837715947,-43.57508637702919,5.030895837233385,217.85785272188107,-3.2441275005597605,-8195.013088914933,-16.177452369464984,68.80549418256459,3.0
114,-67.94187661418543,-114.11390367377281,-56.3136439415771,2.918889269512413,215.84457020942406,-0.9789763718980539,-8169.128929898856,-24.874958797526666,82.45088114944812,3.0
115,-61.67044178325828,-111.51351288754563,-68.26242540774373,5.398926207333618,217.75118334132526,0.6088249406404136,-8166.000224780377,-31.858427839536922,71.03559884778097,3.0
116,-83.12583592853386,-149.03253390809942,-54.9923364533808,7.967873359377921,216.51640101802346,-1.5102770535316496,-8138.3686363310635,-15.857717629557598,103.04464022159671,3.0
117,-59.24109977443216,-113.50278158120811,-58.40716321487422,4.1538181263328084,214.99926432560517,-1.2540411760235228,-8169.1552920619515,-22.411477051894575,73.8258957291608,3.0
118,-110.18944071730726,-160.98261628214226,-81.98989202550298,1.5134637564795765,205.76935117299303,-0.9913787028588589,-8113.339630330395,-44.08108450028678,116.5020397058165,3.0
119,-67.63002323931367,-113.44438570417675,-47.64202268788583,-0.35527528209997117,217.69830838345763,-2.999506788101114,-8173.914881984864,-18.54114476402667,86.01738986610292,3.0
120,-60.36178858693685,-124.15346588180928,-67.78792863126874,9.944564554442076,214.55525901241737,2.5055005647193127,-8155.256311125549,-25.234754856922933,72.5852464442673,3.0
121,-61.08237020432973,-126.41620637144344,-68.06271263938994,75.96088827595042,202.37911311312737,23.060680000408492,-8153.104385258347,-24.789528963173503,73.52637746993678,3.0
122,-55.82408789533303,-111.12610954621113,-50.785015803479794,-2.963939405140697,218.40032217885715,-3.7313122120247675,-8175.106371107907,-16.086699797024693,73.88524360135884,3.0
123,-50.109765964404694,-106.93146111414389,-48.85416755560603,7.240350476765126,216.30671467505584,1.2574105668080264,-8180.0338540809225,-13.686782676672614,68.99269468271356,3.0
124,-66.67521920338274,-122.19646518959225,-50.01253745780911,7.255255753121405,218.06738263943646,0.8808108247520541,-8165.176564151586,-15.946922172403426,85.81319160409005,3.0
125,-67.90496595066035,-124.35832993360125,-50.58289651372,-4.065866129531801,217.96771085549497,-4.022457224225263,-8162.94086418258,-16.018941897610915,87.04107779354706,3.0
126,-69.09591501794495,-126.31234725809462,-51.86429174703868,5.978993030965723,215.26882372011494,-0.3080566465851984,-8160.546109627257,-16.695378952379045,87.86938972751153,3.0
127,-62.805293181640536,-128.19816427588543,-68.0412805196186,6.65456732252142,215.73193883239963,2.3182816727943147,-8151.457748666031,-24.832168471032006,75.37869134720582,3.0
128,-77.99328445368091,-128.57361517252076,-60.235536658745936,7.453878627239157,211.43018665304086,5.620704548183689,-8154.0183803540895,-26.338957237114663,92.1988706699546,3.0
129,-34.456460361340326,-105.71428042595217,-40.196057070572216,6.236444651975056,214.4873011160622,3.552463373497506,-8186.17713197218,-0.026300332358928813,59.13765834725731,3.0
130,-62.62338957806271,-119.89325231323981,-55.47531002214501,3.4626821156926915,216.6152306613523,-0.6633448675827126,-8164.788560791019,-19.04999712672113,79.34910805140035,3.0
131,-60.08268161147372,-115.00278910754072,-52.45757572959864,2.334539870803038,216.97487933382982,-1.9993413357343224,-8170.665392510484,-17.71583087421694,77.57107628847231,3.0
132,-63.10749478130768,-141.82180387918478,-73.75814564702219,83.66728601572771,205.53350393246592,32.60719449537924,-8136.774678922873,-23.191699902166704,75.6848849534168,3.0
133,-49.163900351561175,-113.70252462987392,-58.944589042881844,3.418798283057626,217.95595880574504,-1.9120971597474765,-8169.302890417912,-17.74482033554727,64.87719739747594,3.0
134,-67.30896477299893,-101.77773430708025,-68.61022322957419,7.624275401676407,215.55909390919726,-1.5246360384221849,-8174.016962765986,-39.23503436382608,73.86700797654632,3.0
135,-50.84619176023655,-133.99668257286487,-73.46214174963134,5.847836798537305,215.5824981281717,0.7754490810745781,-8144.4646445110875,-20.392986436799355,63.65611420444659,3.0
136,-58.46168586474316,-118.5304592674703,-69.79936387694524,5.672963478382645,215.35403557529074,3.332443549306911,-8159.310665993748,-28.299673762638104,68.91878436326525,3.0
137,-60.18493937094195,-120.4445958030954,-70.96849518253755,3.183407031516147,218.35382226079994,0.0822513478965847,-8156.97420878605,-29.17300915664688,70.25244186784559,3.0
138,-51.224320113917265,-116.80513730067159,-55.10760299683109,2.0517947667449934,216.71512054378002,-3.1003121426137814,-8168.322856896977,-14.516605636282765,69.02595155420617,3.0
139,-58.881866974850126,-115.46889189604781,-50.027667142317,10.25694641332793,216.52747744755115,1.4758277201876082,-8171.4993295964405,-15.100061689527674,77.73220931619738,3.0
140,-61.49658258786667,-95.99122199595121,-62.494872660278794,3.3653340625003723,213.93930623466034,3.0549797719565945,-8182.359906040445,-34.36902346192924,70.49324755232274,3.0
141,-50.205293683556036,-117.78903399683897,-53.70975849659957,5.33913647976599,216.85036043439146,-1.5267151558639973,-8168.195898561555,-12.531263671599827,68.97364777167492,3.0
142,-63.852449439177704,-114.71010372351427,-55.094318677259125,3.3168963660591455,216.2343638680422,-0.7594670036908231,-8169.431890080528,-21.6783079919608,79.57768397995142,3.0
143,-62.077258376893745,-114.97821322559288,-53.16488455734358,4.122978994759438,216.43853723598338,-1.0842700041205446,-8170.230624425869,-19.240651714152026,78.97290521656333,3.0
144,-58.844193977962384,-114.15294575696282,-61.319350873702454,6.474619719080289,214.38828866746792,0.037556054362035095,-8167.2052072804145,-24.1015016521855,72.27603417980579,3.0
145,-64.67539614964895,-112.0199465763543,-53.165379101629945,4.674617604646286,216.45079397859416,-1.2425673516261238,-8172.666235803557,-21.840710630992792,80.64895788417734,3.0
146,-69.37887573944897,-123.14025191072946,-57.12504399241169,8.278515837034467,215.64516114160517,0.04668400866867605,-8160.764919805905,-22.17591872505742,85.08845899200283,3.0
147,-68.49395638589195,-122.88821363702891,-56.52096825865866,3.015104047183206,216.32791492690484,-0.4791883520744254,-8161.327652535133,-21.3995507070889,84.54799842734421,3.0
148,-67.51767767737152,-122.25848527193146,-55.03736834898832,3.560710411483968,214.85449146398358,-0.7040417332629778,-8162.650024277955,-20.08905971331206,84.25697789283262,3.0
149,-51.87568549144498,-112.22525990036135,-54.54474248567462,7.18041526134087,216.46933025382575,0.8427947876271582,-8172.559935977857,-16.455266163216148,68.95438315605884,3.0
150,-48.64334622650707,-129.0050314056421,-79.96809179045239,0.3419167709885816,215.6387191260186,-2.8582857940409534,-8145.816687879444,-26.38479338029628,57.793800323706776,3.0
151,-70.59337067182143,-123.10832180013774,-57.362325899094486,3.049894267181612,216.9410351271426,-0.8229473916636593,-8160.608304719578,-22.967462474095626,86.0272083643345,3.0
152,-81.64814602507514,-125.39353771552396,-49.547248826250325,5.480206393603239,215.61496564599895,-1.1460490868230397,-8161.742627584544,-21.575494895496206,99.63902078750137,3.0
153,-61.53122320060997,-128.2891329142729,-65.27496681821141,5.680368446098996,215.3011990749269,2.0261102130179323,-8152.786073126443,-22.095784884789595,75.5569610898494,3.0
154,-60.0462428626991,-124.28741724982174,-63.07322516073839,6.359197867969708,213.9316581479676,3.87977899358935,-8157.431566322309,-21.49745645713792,74.49490777236716,3.0
155,-50.36006423462546,-127.27117837694216,-54.858004110018555,-2.0200226946663937,220.02929698462762,-1.8907960741321224,-8159.344990119046,-9.247527052018327,70.4337770511863,3.0
156,-73.59957116746524,-128.39839497717145,-58.180173730836046,3.359796507974121,209.84603015263446,0.02704065281723461,-8155.416439366962,-22.710600134263963,89.29363555821726,3.0
157,-66.91601826565366,-118.0216468796031,-51.61680554782189,5.711094861648294,214.8585105320893,2.352288024488935,-8168.0379659095925,-19.121341568243984,84.4729641259969,3.0
158,-68.15531510871779,-119.4083357666257,-53.38937062202483,-2.2353164788284103,216.87078600358166,-2.91880676858086,-8165.899395205363,-20.440926716598014,85.00771645760626,3.0
159,-66.69932793468918,-114.13661209975054,-42.8683198566286,4.036033102973728,216.61027901406365,1.0224335593690603,-8175.666111949474,-14.207486168668716,87.52941058152498,3.0
160,-65.05330775578487,-121.92031388680306,-55.30554391411464,4.609164359165689,216.55188244192976,1.3613290274007253,-8162.958442582676,-19.22213863200985,81.93045191662299,3.0
161,-54.10843645710112,-2.290328185571606,-89.81805480863721,5.422161648187757,207.90051453215617,1.4650739986711372,-8251.508648161669,-92.80922429446262,33.28850489051236,4.0
162,-54.69995318596542,-2.315655964111638,-90.80337606222382,0.5093808567504013,214.24651762075013,-0.4467624297532986,-8250.977112603954,-93.82624976124777,33.355740747442866,4.0
163,-82.37926861580372,-30.29160381700706,-91.50826088379186,7.874822650754228,205.80697899213564,3.507655272814531,-8224.586990807158,-95.5849314528985,62.50644457774083,4.0
164,-40.70388492754807,-2.758904641634194,-34.00543572090299,-1.7220700124278423,217.11648007824252,-0.09585751883685743,-8278.793637216368,-44.286435059275746,47.28915888090754,4.0
